text_id,caption,new_text_id,new_caption
Word-1000073911,"怎样对付难灭的蟑螂,家里蟑螂怎么彻底清除",1000073911,蟑螂 难灭 
Word-1000073958,所以手机党们趁着现在还是免费的快去设置吧,1000073958,手机党们 
Word-1000074064,新兵的新年|乐山消防新兵的第一个元旦节掠影,1000074064,乐山消防新兵 节 
Word-1000074204,你我贷真的利息太高了吧 - 信用贷款 - 我爱卡论坛,1000074204,爱卡论坛 信用贷款 利息 
Word-1000074212,"我的车子原厂配备的是胎压警报,通关侦测四个车轮的转速差来判断是否",1000074212,胎压警报 车子原厂 侦测 
Word-1000074316,"《我的前半生》: 鞋要上脚之后才知合不合适, 但路却要走下去",1000074316,我的前半生 鞋 脚 路 
Word-1000074322,"地球上的火山,始终给人一种危险的预警   但往往也伴随着独一无",1000074322,独一无 预警 火山 
Word-1000074355,素士x3u电动牙刷怎么样和x3哪款好,1000074355,和x3 素士x3u电动牙刷 
Word-1000074397,"<人名>会见切尼,史蒂文森和格林斯潘等美政要",1000074397,美政 切尼 史蒂文森 
Word-1000074421,"胡适窗前站立着一位儒雅俊逸的少年,他蓦然回首正朝着她微笑.",1000074421,儒雅俊逸 胡适 少年 
Word-1000074445,8月26日10点起可查询四六级成绩,1000074445,六级成绩 
Word-1000074447,茂名这里按摩中医调理太专业了,1000074447,茂名这里按摩中医调理太专业了
Word-1000074505,文非饰过,1000074505,文非饰过
Word-1000074554,叮!下一位不开心患者请到快乐部就诊,1000074554,开心患者请到快乐部 
Word-1000074640,人民的名义梁璐有两个哥哥为什么连高育良都害怕,1000074640,名义梁璐 高育良 哥哥 
Word-1000074653,高血压遇到死敌了不是洋葱和大蒜你若爱吃血压稳定头不晕,1000074653,血压稳定头 死敌 洋葱 
Word-1000074658,小学生一定要做的思维拓展题 高级阶段1~3年级 小学生,1000074658,思维拓展题 高级阶段 小学生 
Word-1000074664,"这就是为什么很多人抱怨只要自己一买就跌一卖就涨,因为经过券商除了",1000074664,券商 人 
Word-1000074688,呼延赞落草(福建杨家将之一),1000074688,呼延赞落草(福建杨家将之一)
Word-1000074707,2月15日前啤酒免费畅饮?是每天爆店到凌晨的ellens西餐吧!,1000074707,西餐 啤酒 店 
Word-1000074777,"你的头像该换了,12款质感雨滴姓氏壁纸,勾起你的回忆",1000074777,质感雨滴姓氏壁纸 头像 回忆 
Word-1000074865,"发动机故障灯亮了两次,咋回事?",1000074865,发动机故障灯 事 
Word-1000074962,兰瑟lansur妆前修护玫瑰眼唇修纹膏滋润润唇膏防护唇纹裸妆,1000074962,纹膏 润唇膏防护唇纹裸妆 兰瑟lansur妆前修护玫瑰眼唇 
Word-1000074966,"读经明义丨《礼记》:""节哀顺变""的深层奥义",1000074966,礼记 深层奥义 读经明义 节 
Word-1000074980,非医源性冠状动脉假性动脉瘤的特点.pdf,1000074980,非医源性冠状动脉假性动脉瘤 pdf 
Word-1000075054,如何变得有思想-<人名>博客文集<人名>人民邮电出版社,1000075054,博客文集 人民邮电出版社 思想 
Word-1000075106,"在家兼职,玩玩手机也可以赚零花钱",1000075106,玩玩手机 零花钱 
Word-1000075127,"负利率时代,如何让资产持续增值?",1000075127,负利率时代 增值 资产 
Word-1000075205,<人名>着lv新装出席酒会 与巩俐同款不同范,1000075205,着lv新装 巩俐同款不同范 酒会 
Word-1000075207,"除此之外,多功能方向盘的按键设计也进行了调整,更加人性化.",1000075207,按键设计 多功能方向盘 调整 
Word-1000075214,斗门车主最高补贴10000元仅限下半年申请办理条件是,1000075214,斗门车主最高补贴 条件 
Word-1000075269,"""结合我们科学院的特色,我们在村里发展特色产业,建设了百香果数字",1000075269,百香果数字 特色产业 村里 
Word-1000075280,8万元 欢迎莅临赏鉴,1000075280,8万元 欢迎莅临赏鉴
Word-1000075335,张琨(北京在明律师事务所律师) - 搜狗百科,1000075335,搜狗百科 张琨 
Word-1000075349,河南承接阀盖价格,1000075349,河南承接阀盖价格
Word-1000075384,"肖洪和闺蜜密谋,让苏橙出演大反派心机女,苏橙这下又",1000075384,苏橙 大反派心机 闺蜜 
Word-1000075457,"只用4个集装箱, 怎么把洱海变成圣托里尼的新婚样板房",1000075457,新婚样板房 圣托里尼 洱海 
Word-1000075559,创新思路加快发 谋划未来谱写新章.doc,1000075559,新章.doc 创新思路 
Word-1000075709,"面试中,给考官的第一印象很重要.",1000075709,面试 考官 印象 
Word-1000075715,简欧风格二居室儿童房飘窗装修图片,1000075715,简欧风格 居室儿童房 窗 
Word-1000075728,"胡子头发已半白,状态不如大9岁",1000075728,胡子头发 状态 
Word-1000075744,英国亚曼ahmad tea经典红茶四口味组合装原装进口伯爵,1000075744,英国亚曼ahmad 口味组合 tea经典红茶 
Word-1000075754,公司资质实力,1000075754,公司资质实力
Word-1000075940,"在阿斯旺,了解古埃及涅伽达人如何从狩猎农耕改行成采",1000075940,狩猎农耕 古埃及涅伽达人 阿斯旺 
Word-1000076073,中国输日茶叶贸易及影响因素研究,1000076073,日茶叶贸易 影响因素研究 中国 
Word-1000076137,写字派中集字功能怎么用,1000076137,写字派中集字功能怎么用
Word-1000076246,不要拿过去的记忆,1000076246,不要拿过去的记忆
Word-1000076426,"但是部队的车一般都买商业保险, 如果发生交通事故,有商业保险的话",1000076426,商业保险 交通事故 部队 
Word-1000076440,阿兵骨头汤,1000076440,阿兵骨头汤
Word-1000076467,高亮叉车工程车用安全区域警示灯标示灯大功率一字区域灯指示灯,1000076467,叉车工程车用安全区域警示灯 字区域灯指示灯 灯大功率 
Word-1000076666,股民基民常备手册,1000076666,股民基民常备手册
Word-1000076712,<人名>在安顺市调研 - 要闻 - 安顺新闻网,1000076712,安顺新闻网 安顺市 要闻 
Word-1000076779,剧版将义城组戏份提前到十六年前了,1000076779,剧版 义城组戏份 
Word-1000076804,"一碟寿司,请品尝哟",1000076804,"一碟寿司,请品尝哟"
Word-1000076837,水手简谱 <人名> 边唱边泪喷的歌曲3,1000076837,水手简谱 歌曲 泪 
Word-1000076886,"恒大绿洲自成一城的规模,首屈一指的价格,前所未有的居住体验.",1000076886,恒大绿洲 居住体验 城 
Word-1000076924,"12种美味火遍全国,排到腿软才能吃上的卤味界网红小吃",1000076924,美味火 卤味界网红小吃 腿 
Word-1000077019,动漫 卡通 漫画 头像 游戏截图 650_374,1000077019,游戏截图 卡通 头像 
Word-1000077055,以宏图上水云锦所在的名校学区房为例 新城小学怡康街分校,1000077055,新城小学怡康街分校 云锦所在 名校学区房 
Word-1000077184,"湖南最佳县级市:领先岳阳,相当于2.2个醴陵,却不是长沙,宁乡",1000077184,湖南最佳县级市 宁乡 岳阳 
Word-1000077271,阿里女员工被侵害案最新进展对张某依法批准逮捕,1000077271,阿里女员工 案最新进展 张某 
Word-1000077377,"这个中国黄金是我看到的第一家也是唯一一家,中心商圈除了港牌珠宝外",1000077377,港牌珠宝 中心商圈 中国黄金 
Word-1000077556,火电厂输煤系统导料槽无动力除尘,1000077556,动力除尘 煤系统导料槽 火电厂 
Word-1000077570,其实我很在乎你——<人名>(),1000077570,
Word-1000077615,减肥瘦身期间常吃这3种水果或有利于降低体重,1000077615,体重 水果 
Word-1000077621,"当然,这只是他艺术成就的冰山一角,他对世界电影史的意义,就像他的",1000077621,冰山一角 世界电影史 艺术成就 
Word-1000077669,"老师们帮忙答疑下,为啥这么高的手续费,惩罚我吗!",1000077669,老师们帮忙答疑 手续费 
Word-1000077723,"抗议派公使约翰内斯·文博加特的画像,伦勃朗",1000077723,公使约翰内斯·文博加特 伦勃朗 画像 
Word-1000077811,"特瑞普先生 第四位和第五位:自然阳光杰出总裁服务商牟新光,由金峰",1000077811,特瑞普先生 自然阳光杰出总裁服务商 新光 
Word-1000077824,企业微信智慧加班系统智能管理你的加休调班,1000077824,企业微信智慧加班系统智能管理 加休 班 
Word-1000077837,"音频等多种方式,能够为广大用户呈现多种方式的传播形式新媒体的发展",1000077837,广大用户 传播形式新媒体 音频 
Word-1000077874,百病食疗,1000077874,百病食疗
Word-1000077889,"源头活水冒,冒冒冒,冒出一串珍珠.",1000077889,源头活水 冒冒 珍珠 
Word-1000077913,"郑璇与她的想法恰恰相反,一心只想入宫为妃,成为皇后.",1000077913,宫为妃 郑璇 皇后 
Word-1000077916,阿里云运营总经理杨名,1000077916,阿里云运营总经理杨名
Word-1000077926,"确保角膜安全,镜片降度更快,矫正视力更佳.",1000077926,镜片降度 视力 角膜安全 
Word-1000077930,"此后100年大清麻烦不断,最终消亡.",1000077930,麻烦 
Word-1000077968,解读加拿大抢人的移民政策还真不是为了应付移民计划,1000077968,移民政策 移民计划 加拿大 
Word-1000078004,7米_搜狐,1000078004,7米_搜狐
Word-1000078033,选择学校须家长提出书面申请.弋江区小学划片招生范围1.,1000078033,弋江区小学 招生范围 家长 
Word-1000078048,南昌大龄剩女都嫁不出去的根本原因是什么?,1000078048,南昌大龄剩女 根本原因 
Word-1000078058,琅琊榜结局才恍然明白原来林殊对宫羽也是真爱,1000078058,琅琊榜结局 对宫羽 林 
Word-1000078081,几个大交易平台都发公告了,1000078081,几个大交易平台都发公告了
Word-1000078082,工控安全十大核心技术概览,1000078082,工控安全十大核心技术概览
Word-1000078091,"比如,她可能会为你改变不良的生活习惯,她可能会为你改变她的坏脾气",1000078091,坏脾气 生活习惯 
Word-1000078185,"金晟富:8.30黄金早盘急涨勿追高,日内黄金原油分析及",1000078185,黄金早盘 黄金原油分析 金晟富 
Word-1000078210,篮球 体育 620_349,1000078210,篮球 体育 620_349
Word-1000078423,简安翡翠 56 天然老坑翡翠冰晴飘花玉镯缅甸翡翠玉器手镯收藏带证,1000078423,简安翡翠 缅甸翡翠玉器手镯 天然老坑翡翠冰晴 
Word-1000078695,品冠叔叔哪有我夏这么萌.,1000078695,品冠叔叔哪有我夏这么萌.
Word-1000078795,"军粮还有混合人尿成分?大战时士兵们喝的""咖啡代用品""",1000078795,混合人尿成分 咖啡代用品 大战时士兵们 
Word-1000078805,对话安藤忠雄人的一生就是有苦恼和不安其实是件好事情,1000078805,好事情 苦恼 一生 
Word-1000078885,"那些便宜的白酒经过长时间存放,会变得更好喝吗?",1000078885,长时间 白酒 
Word-1000078954,"坦白讲,我也想这个问题.",1000078954,"坦白讲,我也想这个问题."
Word-1000078966,"有人说,近几年鸟叔逐渐销声匿迹了,再结合前几年接二连三的负面报道",1000078966,负面报道 鸟叔 
Word-1000079056,[转载]世界上最美的四首爱情诗,1000079056,爱情诗 世界 
Word-1000079089,"第三方数据显示,今年上半年,我国新能源汽车产销分别为121.",1000079089,第三方数据 我国新能源汽车产销 
Word-1000079180,仅是开箱而已?那么多开箱谁要看你的?,1000079180,
Word-1000079219,2021年剩下34时间怎么投<人名><人名>周应波最新观点,1000079219,周应波最新观点 时间 
Word-1000079306,odm公司货少量!好品质 春季新品男士立领商务休闲夹克,1000079306,新品男士 好品质 odm公司货 
Word-1000079321,揭秘中国特警学院:女特警受捧(组图),1000079321,女特警 中国特警学院 
Word-1000079402,高绩效教练 ( 原书第4版 ) 正版新书,1000079402,正版新书 高绩效教练 
Word-1000079426,"和女孩子聊天怎么才不会聊死,高情商的男生都是这样做",1000079426,高情商 男生 女孩子 
Word-1000079459,<人名>--仕女,1000079459,<人名>--仕女
Word-1000079482,"""千亿斤粮食""项目改善永建镇10000多亩农业生产条件",1000079482,农业生产条件 永建镇 粮食 
Word-1000079512,"矿泉水瓶,易拉罐,泡沫盒……最为可恶的是玻璃啤酒瓶,有的故意摔碎",1000079512,玻璃啤酒瓶 易拉罐 矿泉水瓶 
Word-1000079599,"3.行业范围:食品类,肉类,化工橡胶类,医药类等各种食品添加剂.",1000079599,食品添加剂 行业范围 医药类 
Word-1000079685,节点部位如水落口穿板管道阴阳角等采用橡胶沥青涂料加网格布进行加强,1000079685,节点部位 橡胶沥青涂料加网格布 水落口穿板管道阴阳角 
Word-1000079727,"在恋爱生活中,对她更耐心,更温柔一些,把心思和时间多放在她身上.",1000079727,心思 生活 时间 
Word-1000079767,"不难看出,读心术是一系列能力的组合.",1000079767,心术 组合 能力 
Word-1000079769,"花农钟家芬告诉记者,她卖腊梅花一天能挣两三百元钱.",1000079769,腊梅花 农钟 芬 
Word-1000079851,石大胜华——潜力十足的电解液溶剂龙头,1000079851,电解液溶剂龙头 大胜华 潜力 
Word-1000080036,"记得牢考得好,兴少年就是你!",1000080036,"记得牢考得好,兴少年就是你!"
Word-1000080039,"在胃镜检查实践中发现,男青年的萎缩性胃炎发病很高,而且严重程度与",1000080039,男青年 严重程度 在胃镜检查实践 
Word-1000080096,盐田区沙头角 半山悦海花园 133平米,1000080096,盐田区沙头角 半山 花园 
Word-1000080142,这个暑假不太平_疫情,1000080142,这个暑假不太平_疫情
Word-1000080157,如何高效运用思维导图?,1000080157,如何高效运用思维导图?
Word-1000080186,新年快乐创意立体pop字体,1000080186,新年快乐创意立体pop字体
Word-1000080287,"刚刚刷到她的跳舞视频发现她又胖了好多,真能使人迅速复胖吗?",1000080287,跳舞视频 人 
Word-1000080315,"迄殷商,妇好墓就有几件圆雕玉立象,汉代圆雕刻的象真度高.",1000080315,圆雕刻 象真度 妇好墓 
Word-1000080459,"上半年,田阳区工业总产值完成140.6亿元,同比增长38.7%.",1000080459,工业总产值 
Word-1000080476,2008年雅马哈yzf-r1 红色:已售出,1000080476,红色 
Word-1000080581,"游钓中国钓手遭遇超级""鱼王"":重达150斤,6次被拉下水",1000080581,中国钓手 鱼王 
Word-1000080710,"恐怕也就只有<人名>了(开国文臣第一的出处),毕竟宋濂都被流放了.",1000080710,宋濂 
Word-1000080712,"关于这次中国男足的西亚行,至少要连着打四场比赛,后续情况还要根据",1000080712,后续情况 中国男足的西亚行 比赛 
Word-1000080829,屋顶做防水层具体使用年限看你用什么类型的防水材料. 2.,1000080829,防水材料 防水层 屋顶 
Word-1000080875,简奥旗舰店是简奥品牌厂家在淘宝天猫商城的唯一的一家【简奥官网商城,1000080875,简奥旗舰店 简奥品牌厂家 淘宝天猫商城 
Word-1000080885,"""钱枫事件""相比被曝出的内容,他的态度,才更可怕!",1000080885,钱枫事件 内容 态度 
Word-1000080907,"day1 群雄争霸逞英豪,六千学子试比高!",1000080907,英豪 day1 学子 
Word-1000080947,"工地三相电空压机在配电箱怎么接线,这个配电箱完全搞",1000080947,工地三相电空压机在配电箱 接线 
Word-1000080996,"天禧运营:日本最火的书店,是如何做营销的?",1000080996,天禧运营 书店 日本 
Word-1000081165,"葡干磅蛋糕,扎实又不失细腻的口感,搭配坚果超级营养",1000081165,坚果超级营养 葡 口感 
Word-1000081208,齐来欢呼全地颂扬 - 人生如戏(阿莲) - 5sing中国原创,1000081208,5sing中国 人生如戏 全地 
Word-1000081308,江苏抗疫专家奚肇庆,1000081308,江苏抗疫专家奚肇庆
Word-1000081314,可视倒车雷达系统 功能特点: 视频监控与远距雷达探测相结合 语音,1000081314,可视倒车雷达系统 视频监控 功能特点 
Word-1000081360,"时时处处在佛法至真至善至美的光明和加持之中,呈现一派祥和,安宁和",1000081360,加持 佛法 光明 
Word-1000081398,"这里的办事效率追求快准狠,这里的人们每天行走在刀尖上.",1000081398,办事效率 快准狠 刀尖 
Word-1000081479,"《x夫人》   1897年,萨金特成为英国皇家美术院院士.",1000081479,x夫人 英国皇家美术院院士 萨金特 
Word-1000081480,2018全国包装饮用水行业联盟峰会,1000081480,全国包装饮用水行业联盟峰会 
Word-1000081499,瓦尔登湖精装版,1000081499,瓦尔登湖精装版
Word-1000081547,"酸甜的夏,aldi养生山药谷物蛋筒",1000081547,山药谷物蛋筒 aldi 夏 
Word-1000081555,"这种路面标识主要是指这条车道能根据交通流量更改指示方向,一般是有",1000081555,路面标识 交通流量 指示方向 
Word-1000081615,重庆-涪陵-武隆界-鸭江-南川-重庆.,1000081615,武隆界-鸭江 涪陵 重庆. 
Word-1000081694,南京一男子骑共享单车逆行 拒缴罚款竟弃车而逃,1000081694,单车 罚款 男子 
Word-1000081772,志愿者李仕铭,1000081772,志愿者李仕铭
Word-1000081812,咖舶登 哥伦比亚娜玲珑模范生庄园咖啡豆227g咖啡豆现,1000081812,g咖啡豆 哥伦比亚娜玲珑模范生庄园咖啡豆 咖舶 
Word-1000081823,开开心心过六一儿童节画画图片赏析,1000081823,图片赏析 
Word-1000081857,"东方博大医院血库开展""世界献血者日""主题宣传活动",1000081857,东方博大医院血库 世界献血者日 主题宣传活动 
Word-1000081936,铠甲勇士光影传奇,1000081936,铠甲勇士光影传奇
Word-1000082024,虎虎虎虎虎准备了天大的喜宴势如破竹三喜迎进门接福,1000082024,虎虎虎虎虎 喜宴 福 
Word-1000082027,帕瓦洛蒂,1000082027,帕瓦洛蒂
Word-1000082067,图为毛南族女孩在漫山桃花中自拍.,1000082067,毛南族女孩 漫山桃花中自拍. 图 
Word-1000082073,"现在的二院北院只是分院,而且也只是拆东墙补西墙地把二院东院搬到北",1000082073,二院东院 拆东墙补西墙 分院 
Word-1000082155,光面环规 孔规 检测外圆环规,1000082155,光面环规 孔规 检测外圆环规
Word-1000082156,"而孙颖莎首次参加奥运会就帮助国乒在女单和女团中战胜伊藤美诚,大大",1000082156,女团 女单 国乒 
Word-1000082161,深化投融资体制改革与完善货币政策传导机制论文.doc,1000082161,投融资体制改革 货币政策传导机制论文 doc 
Word-1000082182,"除了""知道了""还有这些操作,你知道么?",1000082182,操作 
Word-1000082193,少女歌剧公式书——迷宫组及星见纯那的介绍页&迷宫组,1000082193,迷宫组 少女歌剧公式书 星见 
Word-1000082210,邢台新闻督查:新河县城一道路工地大面积土方裸露,1000082210,道路工地 邢台新闻督查 新河县城 
Word-1000082372,"重点发展文化,旅游,农产品深加工等特色产业",1000082372,特色产业 旅游 农产品 
Word-1000082379,晒帝卞海雄:智能晾衣架将走向千家万户,1000082379,帝卞海雄 智能晾衣架 千家万户 
Word-1000082395,"根据物价局文件,限价商品房物业收费标准实施引导价,三级资质的物业",1000082395,三级资质 物价局文件 商品房物业收费标准 
Word-1000082436,"本文作者就此次裁员风浪做领会读,一路来看一下.",1000082436,裁员风浪 作者 
Word-1000082684,"同时,<人名>可是个货真价实的宋家大小姐,可不能吃苦.",1000082684,宋家大小姐 
Word-1000082754,"1《法的本质,特点和作用》ppt",1000082754,"法的本质,特点和作用 本质 法 作用 "
Word-1000082981,最好看的4种鼻型女生中一个颜值逆天第三种你绝对没有,1000082981,鼻型女生 颜值 天 
Word-1000082995,云南特产人参果人生果圆果花果清甜长果大果当季新鲜水果5斤包邮,1000082995,云南特产人参果人生果圆果花果清甜长果大果当季 人参果人生果圆果花果清甜长果大果当季新鲜水果 
Word-1000083025,"男财女貌,门当户对,如果只是这样,那还有什么意义?",1000083025,当户对 男财女貌 意义 
Word-1000083047,"3,抽烟饮酒等不良习惯打鼾是上呼吸道局部堵塞的表现,也就是从鼻孔",1000083047,不良习惯 呼吸道局部 鼻孔 
Word-1000083070,育儿:angelababy的孩子有90%的否能是购回去的!,1000083070,angelababy 否能 孩子 
Word-1000083157,佩戴党徽铭记党员身份——沈阳自动化所组织举行党委委员佩戴党徽仪式,1000083157,党徽仪式 沈阳自动化所 党委委员 
Word-1000083190,功能海绵厂 爆破绵活性炭过滤吸附环保聚氨酯 银离子冷触媒泡绵,1000083190,活性炭 功能海绵厂 环保聚氨酯 
Word-1000083244,都市现言封面素材 动漫美图-图片专送-话本,1000083244,图片专送 都市现言封面素材 动漫美图 
Word-1000083263,这所学校在晋察冀边区穷山僻壤的一个小山村河北省阜平县沟槽村诞生,1000083263,穷山僻壤 小山村河北省阜平县沟槽村诞生 晋察 
Word-1000083287,"婚礼知识,婚鞋的讲究",1000083287,"婚礼知识,婚鞋的讲究"
Word-1000083463,"财会部门按批次设置生产成本明细账,归集生产费用",1000083463,财会部门 生产成本明细账 生产费用 
Word-1000083494,低价出售灰白花巨贵幼犬,1000083494,低价出售灰白花巨贵幼犬
Word-1000083517,yabo493-《陈情令》南京演唱会<人名>衣品获赞肖战带,1000083517,陈情令 南京演唱会 肖战 yabo493 
Word-1000083553,"13.再将博兰树部分枝条细致绑扎,尽可能做到完美一点",1000083553,部分枝条 
Word-1000083614,"【精彩无限】""河艺学子""版《三盗令》《失子惊风》《洪羊洞》",1000083614,精彩无限 三盗令 失子惊风 洪羊洞 河艺学子 版 
Word-1000083638,真力中门电极 中门开关门碰门极 金杯中门电极 海狮中,1000083638,真力中门电极 金杯中门电极 碰门 
Word-1000083660,随评_随评鉴定_来自藏友宣丰北京_陶瓷鉴定_其它陶瓷,1000083660,陶瓷鉴定 藏友宣丰北京 
Word-1000083669,广州东湖公园,1000083669,广州东湖公园
Word-1000083790,"银行新的信贷额度释放,去年末排队等候的房贷需求和新的申请相对还能",1000083790,信贷额度 房贷需求 银行 
Word-1000083797,帕尔森罗塞尔梗,1000083797,帕尔森罗塞尔梗
Word-1000084012,钱塘潮起 干在实处勇争先,1000084012,钱塘潮起 干在实处勇争先
Word-1000084105,其中最典型的莫过于零食这一赛道.,1000084105,赛道 零食 
Word-1000084133,是不是有系统操作的手机才能后台运行qq?,1000084133,后台运行qq 手机 系统 
Word-1000084155,"茶几没有太多的造型,就是一个简单的现代风格的茶几.",1000084155,茶几 造型 风格 
Word-1000084355,"七月二十九日,<人名>因病去世.",1000084355,病 
Word-1000084392,"荣威rx5智联网钛金版上市,15万级suv不难选!",1000084392,级suv 智联网钛金版上市 
Word-1000084433,"老头却理也不理他,只顾自己往上爬.",1000084433,老头却理 
Word-1000084461,黄石市拥有湖北地市首家保税区—黄石(棋盘洲)保税物流中心.,1000084461,湖北地市 黄石保税物流中心 黄石市 
Word-1000084500,千变万化的美丽光带滑过夜空.,1000084500,千变万化的美丽光带滑过夜空.
Word-1000084528,有生之年必须攒钱去的15个地方千万别等老了再后悔,1000084528,钱 地方 
Word-1000084712,"苍南这个景区桃花盛开,<人名>色藏不住",1000084712,景区桃花 苍南 色 
Word-1000084802,"我国""脑语者""芯片突破:""意念""隔空打字成现实",1000084802,隔空打字 意念 芯片 
Word-1000084905,哪位大神有神秘园的《摘星》的五线谱?钢琴小提琴合奏,1000084905,摘星 钢琴小提琴合奏 大神 神秘园 
Word-1000084936,"跟任何颜色都能轻松组合,不会跟黑色一样沉闷暗淡,冬天穿上这个色更",1000084936,轻松组合 色 颜色 
Word-1000085000,"女星患宫颈癌自杀,皆因老公出轨不忠?",1000085000,女星 老公 宫颈癌 
Word-1000085025,"业主急售,梅州新村两室户,本人亲自实勘,看房方便,产证满五年",1000085025,梅州新村 室户 产证 
Word-1000085057,南京依维<人名>轻卡:跃享中秋 国庆进礼,1000085057,南京依维 轻卡 礼 
Word-1000085105,无糖<人名>参别直参人参整枝正品包邮 正韩高丽参6年根20支45g,1000085105,支45g 韩高丽 参别 
Word-1000085150,系统集成项目管理工程师考试大纲第2版计算机技术与软件专业技术资格,1000085150,软件专业技术资格 系统集成项目管理工程师考试大纲 版计算机技术 
Word-1000085261,"首先我反对战争,我想没有哪一个家庭有那种高昂的热情愿意将自己的",1000085261,战争 热情 家庭 
Word-1000085310,若干经典统计指标体系-研究生.ppt,1000085310,经典统计指标体系 研究生.ppt 
Word-1000085315,皇帝刁难老人赐2个梨让900多人分族长巧妙应对让人服气,1000085315,人分族长 梨 皇帝 
Word-1000085317,"12月25日财经早餐:黄金攻破1500美元,白银连涨五日,布",1000085317,财经早餐 白银 布 
Word-1000085361,冷静选房12招 13买房子这样做才能不后悔(图),1000085361,房 房子 
Word-1000085368,"一拳超人:我们不打架,就来感受世界的绝望",1000085368,拳超人 绝望 世界 
Word-1000085484,"39秒|枣庄石嘴子原生态自然村落油菜花开,如同奔涌春潮席卷而来",1000085484,枣庄石嘴子原生态自然村落油菜花 春潮 
Word-1000085528,002599.00 立即分享 创客￥99云店￥199.,1000085528,店 
Word-1000085559,"团建聚会新手入坑欢乐玩家69故事缘起69不知何时起,江荷舷开始",1000085559,坑欢乐玩家 团建 新手 
Word-1000085606,"听闻了这件事,卓王孙派人给<人名>送来了一大笔钱.",1000085606,王孙 事 钱 
Word-1000085711,竟多次感叹:有愿意和我结婚的人就好了!(天!你也找不到?,1000085711,人 
Word-1000085719,"别再猜测《特利迦奥特曼》会不会播出了,2021年有三部",1000085719,特利迦奥特曼 
Word-1000085792,"中国移动阅读行业仍遭到本钱追捧,各大头部公司已分歧水平上与互联网",1000085792,本钱追捧 分歧水平 中国移动阅读行业 
Word-1000085853,<人名>《凤囚凰》被赞最符合原著 暴虐温情极度切换凸显演技,1000085853,凤囚凰 暴虐温情 演技 原著 
Word-1000085856,新冠肺炎疫情防控昆明在行动 空港经济区:长水酒店留观点临时党支部,1000085856,长水酒店 空港经济区 肺炎疫情防控昆明 
Word-1000085926,适用于 特斯拉model s碳纤维尾翼改装配件model s尾翼,1000085926,s碳纤维尾翼改装配件model 
Word-1000086108,延寿参鸡汤(韩国传统参鸡汤),1000086108,延寿参鸡汤(韩国传统参鸡汤)
Word-1000086169,广西壮族自治区南宁市西乡塘区和谐家园3栋,1000086169,广西壮族自治区南宁市西乡塘区和谐家园 
Word-1000086176,"40步广场舞《碎心石》伤感动听,经典歌曲优美舞蹈,简单好学",1000086176,碎心石 经典歌曲优美舞蹈 广场舞 
Word-1000086222,talkingdata2018母婴行业洞察报告-母婴市场前景可期,1000086222,母婴行业洞察报告 母婴市场前景 talkingdata 
Word-1000086230,"列入非遗!有一种传统技艺叫:磨剪子嘞,戗菜刀",1000086230,戗菜刀 传统技艺 剪子 
Word-1000086268,卡通自驾游春游海报插画,1000086268,卡通自驾游春游海报插画
Word-1000086270,第七章课程实施汇总.ppt,1000086270,第七章课程实施汇总.ppt
Word-1000086300,九类民商案 立案10天内审结(图),1000086300,民商案 
Word-1000086428,金浦机场出境飞日本,1000086428,金浦机场出境飞日本
Word-1000086434,2021韶关写可行性研究报告的可研案例,1000086434,可行性研究报告 案例 
Word-1000086435,"用湿毛巾滴点洗洁精擦掉签字笔的痕迹,然后用水冲洗干净,之前切下的",1000086435,湿毛巾 签字笔 洗洁精 
Word-1000086514,如何应对日趋严重的农村老龄化问题?,1000086514,农村老龄化问题 
Word-1000086533,"但此时,嘴皮子上的功夫就派上用场了导师点评时措词也挺为难的就激发",1000086533,时措词 用场 嘴皮子 
Word-1000086550,新华正版 列那狐的故事5年级快乐读书经典阅读名著 管桦郭锐总主,1000086550,管桦郭锐 经典阅读名著 正版 
Word-1000086571,"赛前新闻发布会上表示,他会劝说莱万多夫斯基把所有精力都放在拜仁",1000086571,所有精力 新闻发布会 拜仁 
Word-1000086584,"图片图片随着城区机动车数量的增加,开车出行要想找一个停车位本来就",1000086584,图片图片 机动车数量 停车位 
Word-1000086599,关联1,1000086599,关联1
Word-1000086645,合肥mbox电影院商品/服务列表_全部店铺_万家热线-第,1000086645,万家热线 合肥mbox电影院商品 店铺 
Word-1000086689,走近月湖皇帝的老师家!,1000086689,走近月湖皇帝的老师家!
Word-1000086760,"沿途经过了一片山,留着许多炼钢窑,这是黑",1000086760,炼钢窑 山 
Word-1000086787,"我想跟廖铭要一些他的工作流程发给值友看,但是廖铭说他太忙了,最近",1000086787,给值友 工作流程 廖铭 
Word-1000086799,u麻将桌布家用麻将布大号一米正方形麻将毯加厚消音音,1000086799,消音音 u麻将桌布家用麻将布大号 正方形麻将毯 
Word-1000086804,"加班加点铺油,划标线",1000086804,"加班加点铺油,划标线"
Word-1000086854,【我的防晒产品】曼秀雷敦新碧轻透防晒水凝乳,1000086854,我的防晒产品 曼秀雷敦新碧轻 乳 水 
Word-1000086928,"可以谈一谈染纸,剪纸的经验和心得吗?",1000086928,剪纸 染纸 心得 
Word-1000086952,汉口老通城曾家:三部曲:第二部:救亡 小说 <人名>著 武汉出版社,1000086952,武汉出版社 汉口老通城曾家 三部曲 
